NU_ANO_CENSO|CO_IES|NO_IES|SG_IES|CO_MANTENEDORA|NO_MANTENEDORA|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_REGIAO|CO_UF|CO_MUNICIPIO|IN_CAPITAL|QT_TEC_TOTAL|QT_TEC_FUNDAMENTAL_INCOMP_FEM|QT_TEC_FUNDAMENTAL_INCOMP_MASC|QT_TEC_FUNDAMENTAL_COMP_FEM|QT_TEC_FUNDAMENTAL_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|TP_REFERENTE|VL_RECEITA_PROPRIA|VL_RECEITA_TRANSFERENCIA|VL_RECEITA_OUTRA|VL_DESPESA_PESSOAL_DOCENTE|VL_DESPESA_PESSOAL_TECNICO|VL_DESPESA_PESSOAL_ENCARGO|VL_DESPESA_CUSTEIO|VL_DESPESA_INVESTIMENTO|VL_DESPESA_PESQUISA|VL_DESPESA_OUTRA
2017|2961|FACULDADE DO PANTANAL MATOGROSSENSE|FAPAN|1920|CENTRO DE EDUCACAO DO PANTANAL LTDA - EPP|4|3|5|51|5102504|0|147|0|0|3|0|10|10|10|5|25|34|22|23|4|1|1|1|0|0|1|1|0|406|0|1|20484165.18|0|75988.63|3011874.99|925169.76|1390366.3|5136353.6|3585701.47|0|52914.28
2017|2964|FACULDADE PROJEÇÃO DO GUARÁ||1921|UNESBA - UNIAO DE ENSINO SUPERIOR DE BRASILIA S.S. LTDA.|5|3|5|53|5300108|1|46|0|2|0|0|17|10|3|5|2|2|1|3|1|0|0|1|1|1|1|0|1|224|7045|2|5598409.11|0|521819.25|1372720.63|1084694.52|1035711.99|1544304.67|114576.07|0|532612.82
2017|2971|FACULDADE BARRETOS|FB|1924|CENTRO UNIFICADO DE EDUCACAO BARRETOS LTDA|4|3|3|35|3505500|0|46|0|0|0|0|4|9|4|9|6|1|6|4|1|2|0|0|0|1|1|1|1|0|6501|2|8801308.59|0|66472.81|2779742.12|991036.53|1294529.38|272612.61|0|21540|1342132.48
2017|3004|INSTITUTO DE ENSINO SUPERIOR SANTA CECÍLIA|IESC|1945|INSTITUTO SUPERIOR DE ENSINO STA. CECILIA LTDA - EPP|4|3|2|27|2700300|0|6|0|0|0|0|1|1|1|0|3|0|0|0|0|0|0|1|0|1|0|0|0|0|0|2|1336432.48|0|0|443443.79|335446.45|175000|122126.77|8880|0|5300
2017|3008|FACULDADE DO INSTITUTO NACIONAL DE PÓS-GRADUAÇÃO DE SÃO JOSÉ DOS CAMPOS|FACULDADE INPG - SJC|1947|INPG - INSTITUTO NACIONAL DE POS-GRADUACAO LTDA|4|3|3|35|3549904|0|10|0|1|0|0|2|1|2|1|3|0|0|0|0|0|0|0|0|0|0|1|0|0|0|2|786028.66|0|0|401105.39|135639.5|0|308100|0|9419.38|12142.75
2017|3007|FACULDADE DO INSTITUTO NACIONAL DE PÓS-GRADUAÇÃO DE CAMPINAS|FAC. INPG - CAMPINAS|1947|INPG - INSTITUTO NACIONAL DE POS-GRADUACAO LTDA|4|3|3|35|3509502|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|2|10|0|0|10|10|10|0|0|0|0
2017|3012|FAJOPA - FACULDADE JOÃO PAULO II|FAJOPA|1950|ASSOCIACAO CULTURAL E EDUCACIONAL INTERDIOCESANA|5|3|3|35|3529005|0|9|0|0|0|0|2|0|4|1|1|1|0|0|0|0|0|0|0|1|1|1|1|0|0|2|2261352.68|143610.24|77141.13|813361.79|343035.87|688331.41|436288.82|27836.33|39592.81|20349.97
2017|3020|FACULDADE SANTA RITA DE CÁSSIA|IFASC|1955|DINAMICA ORGANIZACAO PROJETOS E CONSULTORIA LTDA - ME|4|3|5|52|5211503|0|18|0|0|0|0|10|0|5|0|3|0|0|0|0|0|0|0|0|0|1|1|1|32|7329|2|1026863.43|0|0|192046.22|60747.54|68438.36|14001.23|0|8378.88|25465.12
2017|3021|INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA RITA DE CÁSSIA|ISESC|1955|DINAMICA ORGANIZACAO PROJETOS E CONSULTORIA LTDA - ME|4|3|5|52|5211503|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|1|32|7329|2|5200|0|0|1200|1000|0|0|0|0|0
2017|3029|FACULDADE DA AMAZÔNIA|FAAM|1963|J. COUTINHO SOCIEDADE CIVIL LTDA  - ME|4|3|1|15|1500800|0|30|0|1|2|2|5|5|6|3|4|2|0|0|0|0|0|1|1|1|1|1|1|0|0|2|2008896.34|0|0|519261.22|302759.71|305816.95|2154720.05|98338.32|0|83053.52
2017|3034|FACULDADE DELTA|FACDELTA|1965|IUNI EDUCACIONAL - UNIME SALVADOR LTDA|4|3|2|29|2927408|1|103|0|6|3|3|19|23|20|5|5|3|10|4|1|1|0|1|0|1|1|0|1|15346|15631|1|60180967.84|0|4340141.62|8541109.54|1856537.32|5132232.03|13302194.52|4050480.25|0|8248704.57
2017|3039|FACULDADE VASCONCELLOS & SOUZA||1969|INSTITUTO VASCONCELLOS & SOUZA|5|3|3|32|3200409|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|43800|0|0|23500|9100|10000|0|0|0|1200
2017|3042|CHRISTUS FACULDADE DO PIAUÍ|CHRISFAPI|1972|ASSOCIACAO PIRIPIRIENSE DE ENSINO SUPERIOR|4|3|2|22|2208403|0|35|5|6|1|1|3|3|2|3|7|4|0|0|0|0|0|0|1|0|1|1|0|1600|500|2|11241780.5|0|5654|2954982.7|718648.3|1572458|3186540|158520|0|1285425.3
2017|3051|FACULDADE TEOLÓGICA DE CIÊNCIAS HUMANAS E SOCIAIS LOGOS|FAETEL|1977|CETHEL - CENTRO DE EDUCACAO TEOLOGICA E HUMANISTICA LOGOS|5|3|3|35|3550308|1|7|0|0|0|0|1|0|0|2|2|0|1|1|0|0|1|1|1|1|1|1|1|100|50|2|991200|0|0|432841.5|196000|28325|250000|75000|7000|2000
2017|13832|FACULDADE SAGRADA FAMÍLIA|FASF|1981|ASSOCIACAO FAMILIA DE MARIA|5|3|4|41|4119905|0|8|0|0|0|0|1|0|3|0|1|1|1|1|0|0|1|0|1|1|1|0|1|113|0|2|3088788.74|0|17193.29|1389438.4|287469|304294|275272|50563.2|49567.2|15632.25
2017|3099|FACULDADE INTERNACIONAL DA PARAÍBA|FPB|2003|ASPEC SOCIEDADE PARAIBANA DE EDUCACAO E CULTURA LTDA|4|3|2|25|2507507|1|81|0|1|0|1|12|25|20|9|7|4|1|1|0|0|0|0|0|1|1|1|1|575|22|1|36728207|0|285093|11084531|2593966|4742411|0|0|0|16374690
2017|3146|FACULDADE DE ODONTOLOGIA DO RECIFE|FOR|2009|FUNDACAO ODONTOLOGICA PRESIDENTE CASTELLO BRANCO|5|3|2|26|2611606|1|14|0|0|0|0|9|1|1|2|0|0|0|1|0|0|1|1|0|1|1|1|0|0|0|1|3444268|98372|12637|996991|504030|501799|929880|113882|154149|143356
2017|3148|FACULDADE ANCHIETA DO RECIFE|FAR|2011|ORGANIZACAO DE ENSINO SUPERIOR ANCHIETA - OESA|4|3|2|26|2611606|1|10|0|0|0|1|1|0|5|1|2|0|0|0|0|0|0|0|0|0|1|1|1|82|4279|2|835283.56|0|385000|219384.66|172078.81|154541.2|351362|0|74156.5|22812.66
2017|3151|UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ|UNOCHAPECÓ|2012|FUNDACAO UNIVERSITARIA DO DESENVOLVIMENTO DO OESTE|5|1|4|42|4204202|0|444|1|0|1|6|88|66|95|48|80|30|21|8|0|0|1|1|1|1|1|1|1|789|5500|1|132430961.42|0|7202003.84|40248532.09|13105810.48|24319815.8|52769046.62|8555181.26|5016694.87|2030819.8
2017|146|CENTRO UNIVERSITÁRIO DE RIO PRETO|UNIRP|2013|SOCIEDADE DE EDUCACAO E CULTURA DE SAO JOSE DO RIO PRETO LTDA.|4|2|3|35|3549805|0|329|11|8|20|11|90|62|45|30|14|14|11|5|5|3|1|0|1|1|1|0|1|2668|4729|1|88904396|0|349274|18597548|11963865|13167876|1083424|26665811|0|25403112
2017|3171|FACULDADE EQUIPE||2014|ASSOCIACAO TECNICO EDUCACIONAL EQUIPE|5|3|4|43|4320008|0|12|1|0|0|1|1|0|1|0|1|1|5|0|1|0|0|0|0|1|1|1|1|1|1|1|657922.55|0|211881.25|376435.16|122492.3|288849.48|0|8.01|0|256423.42
2017|3172|UNIVERSIDADE DO ESTADO DO AMAZONAS|UEA|2015|UNIVERSIDADE DO ESTADO DO AMAZONAS|2|1|1|13|1302603|1|638|3|7|1|8|93|100|145|106|86|62|17|7|1|2|1|1|1|1|1|1|1|0|0|2|7215843.3|346493460.56|2525841.71|164885826.63|36823199.37|2662828.39|121116245.21|5696272.86|1886203.18|0
2017|3192|INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAJAZEIRAS|ISEC|2022|CENTRO DE ENSINO SUPERIOR SAO FRANCISCO LTDA - ME|4|3|2|25|2503704|0|15|0|0|1|1|0|1|5|0|2|0|2|2|1|0|0|1|0|1|1|1|0|115|514|2|589949.54|0|453247.12|418583.42|26189.15|28584.92|132844.54|0|0|429158.53
2017|3194|FACULDADE DE MINAS BH|FAMINAS-BH|2025|LAEL VARELLA EDUCACAO E CULTURA LTDA|4|3|3|31|3106200|1|233|0|3|16|8|73|30|45|20|7|6|10|7|3|5|0|1|0|1|1|1|1|2000|0|2|80452858.23|0|19542062.3|8109894.42|2580988.86|22730549.45|7383511.32|19551038.15|84000|8521748.47
2017|3204|FACULDADE DE QUATRO MARCOS|FQM|2032|EDUCARE GESTAO DE EDUCACAO LTDA - ME|4|3|5|51|5107107|0|3|0|0|0|0|0|1|2|0|0|0|0|0|0|0|1|1|0|0|1|1|1|2|0|1|3868185.78|3519573.64|0|1985282.52|189795.97|972785.9|1623681.13|482321.17|145500|1500071.56
2017|3205|FACULDADE DE CIÊNCIAS BIOLÓGICAS E DA SAÚDE|FACISA|2033|UNIVICOSA - UNIAO DE ENSINO SUPERIOR DE VICOSA LTDA|4|3|3|31|3171303|0|146|12|8|6|8|18|27|24|20|17|5|0|1|0|0|0|0|1|1|1|1|1|42|28|1|30834568.19|0|941415.49|9706851.47|2997623.67|6527952.03|2187321.59|0|0|6276705.58
2017|3215|FACULDADE ENTRE RIOS DO PIAUÍ|FAERPI|2043|SOCIEDADE BENEFICENTE PADRE VALE -SOBPEV|5|3|2|22|2211001|1|7|0|0|0|0|0|1|1|2|0|2|1|0|0|0|1|1|1|1|1|0|1|100|120|1|170000|0|0|112540|9322|8945|22000|8000|0|0
2017|3223|ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE|ESCS|2048|FUNDACAO DE ENSINO E PESQUISA EM CIENCIAS DA SAUDE|2|3|5|53|5300108|1|26|0|0|0|0|0|2|11|7|6|0|0|0|0|0|0|0|0|1|1|0|1|0|0|1|57585.56|11537880.93|8707.62|6100275.51|2941652.4|305156.04|2433019.13|34938.57|417915.3|0
2017|3268|FACULDADE MADRE THAIS|FMT|2067|SOCIEDADE EDUCACIONAL SUL BAHIANA LTDA - EPP|4|3|2|29|2913606|0|57|1|0|1|3|14|7|25|6|0|0|0|0|0|0|0|0|0|1|1|1|1|80|0|1|11457351.87|0|216446.6|2124490.59|961597.83|1614735.35|91955.39|1944563.86|0|3157906.68
2017|4597|FACULDADE FUTURA||2078|INSTITUTO DE CIENCIA, EDUCACAO E TECNOLOGIA DE VOTUPORANGA|5|3|3|35|3557105|0|11|0|0|0|0|7|0|3|0|1|0|0|0|0|0|1|1|0|1|1|1|1|1200|1000|1|1861959.11|0|287045.03|621974.06|213590.68|255516.17|821958.63|0|57460|199969.65
2017|3285|FACULDADE SANTO ANTONIO|FSA|2079|SEEA-SOCIEDADE DE ESTUDOS EMPRESARIAIS DE ALAGOINHAS LTDA|4|3|2|29|2900702|0|29|2|0|0|2|8|5|6|2|0|4|0|0|0|0|1|0|0|0|1|1|1|60|0|2|11631280.81|0|0|1149612.8|409896.22|892377.1|2679783.28|88678.79|0|1727557.96
2017|3295|FACULDADE SENAC FLORIANÓPOLIS|SENAC FLORIANÓPOLIS|2084|SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC|5|3|4|42|4205407|1|78|0|1|2|1|4|2|30|9|13|9|4|3|0|0|1|1|1|1|1|1|1|0|117|2|2661433.79|0|12723|860761.38|803049.01|1155570.21|222717|24950.7|266571.11|8476.2
2017|18201|FACULDADE SENAC PALHOÇA|SENAC Palhoça|2084|SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC|5|3|4|42|4211900|0|26|1|0|2|0|3|1|5|2|6|5|1|0|0|0|0|1|1|1|0|0|1|0|117|1|2900780|0|170950|590890|850430.9|978560.3|148560|0|0|2600760.15
2017|3946|FACULDADE SENAC TUBARÃO||2084|SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC|5|3|4|42|4218707|0|33|2|0|3|0|4|1|7|4|7|1|2|2|0|0|1|1|1|1|1|1|1|0|117|2|2608633.04|0|0|669004.08|867453.91|1339249.82|1066999.93|0|16753.46|112963
2017|5133|FACULDADE SENAC SÃO MIGUEL DO OESTE||2084|SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC|5|3|4|42|4217204|0|17|1|0|0|0|2|1|2|3|6|1|0|1|0|0|1|1|1|1|1|0|1|0|117|2|1647567.35|0|0|517638.86|659201.75|515945.89|0|0|0|0
2017|17777|FACULDADE SENAC CONCÓRDIA||2084|SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC|5|3|4|42|4204301|0|20|0|0|3|0|2|2|1|2|8|0|0|2|0|0|1|1|1|1|1|1|1|36|4178|2|249211.23|0|0|37800|67716|84412|19037|0|0|31632
2017|3948|FACULDADE SENAC BLUMENAU|SENAC|2084|SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC|5|3|4|42|4202404|0|41|0|0|1|0|5|1|15|1|12|2|4|0|0|0|1|1|1|1|1|0|1|30|119|2|3156657.25|0|0|922015.52|1245310.8|1536279.4|0|0|20720|0
2017|3947|FACULDADE SENAC CHAPECÓ|SENAC|2084|SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC|5|3|4|42|4204202|0|18|0|0|0|0|1|3|7|1|6|0|0|0|0|0|0|1|1|1|1|0|1|1|115|2|968522.18|0|0|457551.6|94823.52|299759.68|51062|0|0|0
2017|5131|FACULDADE SENAC CAÇADOR|SENAC|2084|SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC|5|3|4|42|4203006|0|37|0|0|0|0|4|1|11|1|11|6|3|0|0|0|1|1|1|1|1|1|1|61|117|2|2794400|0|0|473400|978761|938296|0|0|0|0
2017|4294|FACULDADE SENAC JARAGUÁ DO SUL||2084|SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC|5|3|4|42|4208906|0|23|0|0|3|0|2|0|13|0|4|1|0|0|0|0|1|1|1|1|1|0|0|0|117|2|2046352.95|0|0|1179263.51|1518587.82|625638.01|480699.16|0|0|0
2017|17277|Faculdade  SENAC Criciúma|Senac Criciúma|2084|SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC|5|3|4|42|4204608|0|17|0|0|0|0|1|0|6|3|4|1|1|1|0|0|0|1|1|1|1|1|1|117|0|2|1243783.63|0|28075.07|1199138.36|907075.98|1337793.35|445162.44|0|0|1379211.26
2017|3332|FACULDADE DE TECNOLOGIA SENAC RIO|FATEC|2085|SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC ARRJ|5|3|3|33|3304557|1|25|0|0|0|0|11|0|6|2|1|2|2|1|0|0|0|1|0|0|1|1|1|42|0|2|2796159|0|0|3308900|1344821|3077774|2315269|0|0|11163
2017|3299|FACULDADE DE TECNOLOGIA INFORMÁTICA|FATI|2086|CENFOR - CENTRO PRIVADO DE EDUCACAO TECNOLOGICA DE FORTALEZA LTDA|4|3|2|23|2304400|1|6|1|1|1|1|1|0|1|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1232|847|1|158779.45|0|16958.21|93350.29|36522.42|23458.85|1272.77|11566.89|0|0
2017|3302|FACULDADE DE JUNQUEIRÓPOLIS|ISEJ|2088|UNIAO DAS INSTITUICOES EDUCACIONAIS DA ALTA PAULISTA|5|3|3|35|3526001|0|3|0|0|0|0|0|0|1|0|1|0|0|0|1|0|0|1|0|1|1|1|1|50|5281|1|593341.24|0|210.52|141006.43|107265.61|160037.23|163125.81|0|0|0
2017|3306|FACULDADE DE TECNOLOGIA IPUC|FATIPUC|2090|ASSOCIACAO PRO-UNIVERSIDADE CANOENSE - APUC|5|3|4|43|4304606|0|48|0|0|0|0|11|4|12|14|3|4|0|0|0|0|0|0|0|1|1|0|1|0|0|1|4806757.54|0|0|1846913.1|855783.55|762501.62|664651.12|296904.84|72324.15|204534.68
2017|3308|FACULDADE DE TECNOLOGIA TERMOMECÂNICA|FTT|2092|FUNDACAO SALVADOR ARENA|5|3|3|35|3548708|0|74|0|0|0|1|4|16|22|8|16|6|0|1|0|0|0|0|0|0|1|0|0|36|0|1|0|0|453014725|5063600|1697004|4523359|3135480|153688|60165|6585121
2017|3319|FACULDADE DE ENSINO SUPERIOR DE CATALÃO|FACULDADE CESUC|2095|SOCIEDADE CATALANA DE EDUCACAO S/C LTDA - EPP|4|3|5|52|5205109|0|66|0|0|0|0|13|4|19|3|8|7|6|5|0|1|1|1|0|0|0|0|0|23|0|1|10575437.48|0|3222878.2|1927069.15|911636.62|1008195.56|1991104.55|940767.88|115912.85|2434120.29
2017|4496|FACULDADE DE TECNOLOGIA DO VALE DO IVAÍ|FATEC-IVAI|2097|UNESVI - UNIAO DE ENSINO SUPERIOR DO VALE DO IVAI LTDA|4|3|4|41|4111506|0|14|1|0|0|0|3|3|0|0|4|1|2|0|0|0|0|0|0|0|1|1|1|130|0|2|5709997.12|0|0|458587.46|196655.76|210971.51|21130.78|800000|0|1542983.19
2017|3323|INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE CAMPINAS|IESCAMP|2098|SOCIEDADE DE EDUCACAO E CULTURA RAPHAEL DI SANTO LTDA - EPP|4|3|3|35|3509502|0|9|0|0|0|0|3|1|3|0|2|0|0|0|0|0|0|1|0|1|1|1|1|6762|2631|2|2687699.81|0|0|914707|137096.08|306772.46|325984.6|0|0|345839.92
2017|3333|CENTRO UNIVERSITÁRIO UNIFTEC||2107|CENTRO SUPERIOR DE TECNOLOGIA TECBRASIL LTDA|4|2|4|43|4305108|0|127|3|0|8|6|26|17|19|7|9|8|11|8|2|3|0|1|0|1|1|0|1|361|6000|2|17999535.85|0|29852.39|6710607.83|2269475.87|3517528.24|4027285.38|310100|0|1997618.31
2017|12784|FACULDADE DE TECNOLOGIA FTEC|FTEC Novo Hamburgo|2107|CENTRO SUPERIOR DE TECNOLOGIA TECBRASIL LTDA|4|3|4|43|4313409|0|36|1|0|2|1|5|3|0|0|2|0|2|2|12|6|0|1|0|1|1|0|0|361|6000|2|1193393.82|0|79|612707.76|290061.4|418454.28|1152166.39|16940.52|0|131482.11
2017|4097|FACULDADE DE TECNOLOGIA FTEC|FTEC Bento Gonçalves|2107|CENTRO SUPERIOR DE TECNOLOGIA TECBRASIL LTDA|4|3|4|43|4302105|0|35|2|1|3|0|8|3|3|1|2|5|2|3|1|1|0|1|0|1|1|0|1|361|6000|2|4691027.51|0|400.4|1553759.68|594485.96|637646.83|1257716.02|13192.2|0|195965.63
2017|3337|FACULDADE DE TECNOLOGIA DE TERESINA|FACULDADE CET|2110|CENTRO DE EDUCACAO TECNOLOGICA DE TERESINA-CET-FRANCISCO ALVES DE ARAUJO LTDA - EPP|4|3|2|22|2211001|1|29|1|2|3|1|7|5|7|1|2|0|0|0|0|0|0|0|0|0|1|1|0|52|34|1|4144386.05|0|0|291229.78|329289.74|264164.44|438770.18|528276|0|444202.86
2017|3339|FACULDADE IDEAU DE GETÚLIO VARGAS|IDEAU|2112|INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL DO ALTO URUGUAI LTDA|4|3|4|43|4308904|0|86|8|3|5|2|30|5|7|1|12|10|2|1|0|0|1|1|0|1|1|0|0|370|3000|1|35482588.39|0|23499.11|2352132.08|888777.27|1511917.56|1394163.28|4217070.01|3503678.08|1866456.63
2017|14288|FACULDADE CATÓLICA DE SANTA CATARINA|FACASC|2121|FUNDACAO DOM JAIME DE BARROS CAMARA|5|3|4|42|4205407|1|11|0|0|0|0|4|1|3|1|1|1|0|0|0|0|0|0|1|1|1|1|1|30|13|2|1404805.87|15133.64|191432.22|513966.13|310166.89|412011.3|320626.02|0|9316.78|31022.17
2017|3360|INSTITUTO DE EDUCAÇÃO SUPERIOR PRESIDENTE KENNEDY - CENTRO DE FORMAÇÃO DE PROFISSIONAIS DE EDUCAÇÃO|IFESP|2123|SECRETARIA DE ESTADO DA EDUCACAO E DA CULTURA|2|3|2|24|2408102|1|21|0|0|0|0|0|0|5|5|6|3|2|0|0|0|0|0|0|0|1|0|0|0|0|1|1|232624.68|28320.02|1|1|1|1|1|1|1
2017|3955|FACULDADES INTEGRADAS DE CATAGUASES|FIC|2124|FUNDACAO DE ENSINO E PESQUISA DO SUL DE MINAS|5|3|3|31|3115300|0|21|0|2|1|1|3|2|3|0|2|3|0|4|0|0|1|0|1|1|1|0|1|0|6170|1|70075893.67|0|4602937.16|20742549.68|13828366.45|7623080.94|21675178.19|986888.9|1601402.1|10827133.55
2017|3368|CENTRO UNIVERSITÁRIO DO SUL DE MINAS|UNIS-MG|2124|FUNDACAO DE ENSINO E PESQUISA DO SUL DE MINAS|5|2|3|31|3170701|0|351|13|15|18|18|60|67|39|27|22|22|17|23|2|8|1|0|1|1|1|0|1|0|6170|1|70075893.67|0|4602937.16|20742549.68|13828366.45|7623080.94|21675178.19|986888.9|1601402.1|10827133.55
2017|14165|FACULDADE TRÊS PONTAS|FATEP|2124|FUNDACAO DE ENSINO E PESQUISA DO SUL DE MINAS|5|3|3|31|3169406|0|25|1|2|1|3|8|2|2|2|0|1|1|2|0|0|1|0|1|1|1|0|1|0|6170|1|70075893.67|0|4602937.16|20742549.68|13828366.45|7623080.94|21675178.19|986888.9|1601402.1|10827133.55
2017|3954|FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS DE OLIVEIRA|FACIJUGO|2126|FUNDACAO EDUCACIONAL DE OLIVEIRA|5|3|3|31|3145604|0|21|0|0|0|0|5|2|5|1|1|0|3|3|0|1|0|0|1|1|0|0|0|329|4|1|3903430.5|0|75108.76|1554239.4|1036160.51|851573.99|609783.12|0|0|183344.54
2017|3367|INSTITUTO SUPERIOR DE EDUCAÇÃO DE OLIVEIRA|ISEOL|2126|FUNDACAO EDUCACIONAL DE OLIVEIRA|5|3|3|31|3145604|0|21|0|0|0|0|5|2|5|1|1|1|3|2|0|1|0|0|1|1|0|0|0|329|4|1|3903430.5|0|75108.76|1554239.4|1036160.51|851573.99|609783.12|0|0|183344.54
2017|3371|CENTRO UNIVERSITÁRIO DE PATOS DE MINAS|UNIPAM|2128|FUNDACAO EDUCACIONAL DE PATOS DE MINAS|5|2|3|31|3148004|0|538|0|20|11|27|133|129|101|43|21|20|6|27|0|0|0|1|0|1|1|0|1|20075|8461|1|114135702.74|305783.63|9950567.41|37361886.66|9642953.95|9973900.33|26956432.8|28376316.69|337568.76|10100218.73
2017|3372|CENTRO UNIVERSITÁRIO DE LAVRAS|UNILAVRAS|2129|FUNDACAO EDUCACIONAL DE LAVRAS|5|2|3|31|3138203|0|129|1|0|5|1|28|17|35|13|15|5|5|3|1|0|0|1|0|1|1|0|0|511|8500|1|33573069.24|196871.66|2211621.59|11571187.7|5487976.21|9769178.06|4856565.62|2189287|193802.4|2463139.15
2017|3375|INSTITUTO DE ENSINO SUPERIOR MÚLTIPLO|IESM|2131|CENTRO DE ENSINO SUPERIOR MULTIPLO S/C LTDA - EPP|4|3|2|21|2112209|0|21|0|0|1|3|0|3|5|1|3|3|0|2|0|0|1|0|0|0|1|0|0|327|5000|2|5121598.84|0|0|1442874.22|999188.43|191539.18|0|0|0|0
2017|3376|FACULDADE DE TEOLOGIA INTEGRADA|FATIN|2132|ASSOCIACAO CULTURAL TEOLOGICA DO NORDESTE|5|3|2|26|2606804|0|19|0|0|1|0|0|0|3|0|4|4|2|2|2|1|1|0|0|1|1|1|0|2|2|2|1150550.5|247584|138060|178408|339795|22210|102813|296145|97727|19209
2017|3380|FACULDADE MISSIONEIRA DO PARANÁ|FAMIPAR|2135|CENTRO INTERDIOCESANO DE TEOLOGIA DE CASCAVEL|5|3|4|41|4104808|0|7|1|0|0|0|0|2|2|0|2|0|0|0|0|0|0|0|1|1|1|0|0|0|0|1|1061797.18|0|0|180767.74|141555.63|362390.68|148468.13|72693.29|7134|0
2017|3388|FACULDADE PARAÍSO DO CEARÁ|FAP|2141|FIUSA EDUCACIONAL S/SIMPLES LTDA - EPP|4|3|2|23|2307304|0|120|3|3|2|9|29|33|16|11|13|0|0|1|0|0|1|1|0|1|1|1|1|224|12000|2|18957544.3|0|0|6014063.94|1756274.45|2785298.58|2078631.39|1705048.43|0|2298880.53
2017|3393|FACULDADE DE ENSINO SUPERIOR DOM BOSCO|FACDOMBOSCO|2145|CENTRO EDUCACIONAL DE ENSINO SUPERIOR DE CORNELIO PROCOPIO - CESUCOP|4|3|4|41|4106407|0|12|0|0|0|0|0|0|3|1|7|0|1|0|0|0|0|1|0|1|1|1|0|0|0|1|4414348.97|0|247338.79|890215.37|350000|650000|247338.79|0|0|143379.58
2017|3396|FACULDADE LS|FACELS|2148|SANTANA INSTITUTO DE EDUCACAO SUPERIOR LTDA - EPP|4|3|5|53|5300108|1|66|0|2|2|8|13|16|7|5|5|7|1|0|0|0|0|0|1|0|1|1|1|58|16|1|17342646.68|0|232089.22|3750651.8|1815071.1|2845469.72|4058056.58|249328.89|24728.52|5096329.11
2017|3397|FACULDADE BOAS NOVAS DE CIÊNCIAS TEOLÓGICAS, SOCIAIS E BIOTECNOLÓGICAS|FBNCTSB|2149|FUNDACAO BOAS NOVAS|5|3|1|13|1302603|1|31|0|0|6|1|6|6|5|1|2|4|0|0|0|0|0|1|0|0|0|1|0|61|62|2|5649438.95|0|207766.23|830325.32|863081.17|646304.33|3113547.08|109325.48|80313.45|0
2017|4077|FACULDADE DE TECNOLOGIA DE GRAVATAÍ|FAQI|2164|QI ESCOLAS E FACULDADES LTDA|4|3|4|43|4309209|0|14|0|0|0|0|3|2|4|0|1|2|2|0|0|0|1|1|1|1|1|1|1|520|6297|2|2169285.07|0|16269.64|502677.58|113648.84|177029.93|0|154081.6|10927.77|754016.37
